product_name,id,rating,message,date,timestamp,variant,is_anonymous,username,total_likes,has_image,has_video,seller_reply
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287657995,5,Baru dtang smoga cocok d aku mksh ka seller udh amanah packingnya rapih gada yang cacat🥰🥰🥰kalo cocok bakal beli trs d toko ini,1739190431,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658044,5,Semoga bener² cocok cpek gnti2 mulu,1739190279,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658020,5,Sudah sampai pesanan saya.. Ini saya order yg kedua kalinya disini Pemakaian otw 2 paket . Alhamdulillah ccok di mukaku,1739183905,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658021,5,Paket nya baru aja sampai dan packaging nya aman dan baru mau coba semoga skincare nya cocok di muka aku😇,1739182193,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658029,5,Semoga cocok 👍,1739140470,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658026,5,Mudah2 cocok baru datang,1739128746,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658022,5,"bagus pls, hehe sorry baru diulas soalnya mau lihat dlu, disini aku ngerasa muka udah cerahan pdhal muka aku ini susah cerah udh dipakai berbagai macam skincare tp yg ini OKE dan bikin halus, tapi night creamnya rada kurang enak ya baunya.. (before yang baju merah)",1739121547,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658010,3,Kurir kurang ramah,1739120496,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658019,4,Semoga cocok baru coba soalnya🙂,1739119609,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658120,5,"Bismillah mudah2 an cocok, ini yg aq mau tekstur nya ringan good deh",1739116318,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658140,5,Bahan: Nyaman Manfaat produk: Belum tau Jenis kulit: Kuning sawo,1739114649,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658157,5,Manfaat produk: Mecerahkan dan bikin glowing Makasih kak paketku sudah datang tp lupa foto.hehe... Xbeauty selalu amanah ya .,1739112471,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658146,3,Kasih bintang 3 lah kk Pengemasan nya kurang😩,1739110695,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,True,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658113,5,Bru coba semoga cocok,1739109985,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658115,5,"Semogaa cocok nnti jd langganan order dsni,packinganx rapih",1739109769,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658123,2,Ko ttup serum nya punya aku beda yahhh ... Apa ini ke nya. Pantesan di aku gak ngepek apa² ..,1739086451,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658152,5,Semoga cocok di mukaku,1739084620,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658131,4,"Pengiriman cepat , tapi sayang serum nya bocor sisa setengah 🥲",1739045026,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,True,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658161,4,Sudah saya terima alhamdulillah paket nya sesuai foto.. Syg nya pekingan nya kurang rapi jadi serum nya tumpah.. Isi nya sisa sedikit.. Baru pertama mencoba semoga cocok dmuka aku,1739032007,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658129,5,Alhamdulillah Produk ini cocok di aku Baru 1 minggu udah kelihatan cerah nya Bagus deh Nex order lagi paket ke 2,1739029279,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658117,5,"Baru pertama coba Bagus keliatan mulus, dan mudah meyerap 😍😍😍keliatan bersih suka😍",1739020000,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658122,5,Smogah cocok,1739009220,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658127,5,Sudah cocok Ama ni g mau pindah k lain hati muka sudah mulai glowing harga terjangkau,1738956397,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658156,5,Produk sgt bgs.. Cream ny lembut dan mudah diaplikasikan diwajah cpt meresap,1738955355,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658114,3,"Ksh bintang 3 dlu krna bru di pke 2 hari ini, jdi blm tau hasilnya, klo hasilnya bgus bikin muka glowing dn cerah aq bakal langganan dn borong puluhan pcs skali order, tp klo gk ad hsil smpe sminggu lgsung ganti lg",1738940558,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658134,4,Kenapa serum nya beda” kmrn pertama beli beda sekrang ke dua beli beda lgi dan bauk nya pun beda ?,1738937676,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658144,5,Bagus bangett pokoknyaa❤,1738937083,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658126,5,Masya allah,1738933141,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658229,5,Pket sampai dgn selamat packing rapih aman . Semoga cocok,1738919285,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658222,5,"Paketnya udh dtg, tpi serumnya rembes pdhl msh di segel",1738913769,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658230,5,"barangnya oke, minusnya serumnya tumpah untung sedikit. Mohon diperhatikan lgi ya pengemasannya😊🙏🏻",1738861343,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,True,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658239,5,Baru mau nyoba,1738829324,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658248,5,Ok,1738791930,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658261,4,"4 dulu ya nanti kalau ada hasilnya aku kasih bintang 5, semoga cocok biar bisa balik lagi",1738785344,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658234,5,Alhamdulillah paket nya sudah sampai dengan aman selamat.. Semoga tokonya selalu amanah pak kurirnya juga amanah ramah,1738785272,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658236,5,"Paket nya baru nyampe,pengemasan nya juga rapih poll, saking sukanya udah abis bberapa paket, walaupun pernah berhenti pake ini karena penasaran sama produk² lain ujung²nya ga cocok, eh malah balik lagi ke skincare ini😭 topp banget deh produk nya😍🥰",1738780823,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658268,3,"Paket sudh saya Terima, cara pengemasan nya kurang baik.",1738780095,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658226,5,"Aku suka bgt,ngk ad keluhan nexs ta order lagi nanti🙂💓",1738778988,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658252,5,Mantull bnget pkek skincare ini guys😘,1738774939,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658251,5,"Order kdua kli trnyata cocok di aku Beruntusan aku ud ilang , muka ku jdi cerahan🥰",1738774310,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658269,5,mudah mudahan cocok di muka,1738769123,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658250,2,Serumnya tumpah,1738763820,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658249,5,Pket tiba tepat waktu Keep 2 paket bonus 1pcs red jelly nya donk 😍😍 alhamdulillah,1738763466,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658223,5,Wkwkwk ini udah paket yg ke 2 kali😊,1738761528,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658240,5,Paket SDH sampe mudah²an cocok ya🙏,1738760833,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658241,4,Baru mulai pake cream ini semoga cocok,1738758403,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658254,5,Alhamdulillah Uda nyampe..tapi serumnya kayakx kurang rapat jadi tumpah hehe..🙏🙏🙏,1738756106,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658265,2,"Untuk ke 2 kalinya serumnya tumpah 😭😭😭 ,soalnya ngak di bubble wrap kan syang klau tumpah gini .. mohon di perhatikan dong 😭😭😭",1738755924,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,True,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658264,4,"Pakettt yang ke 3× nya, sebaguss itu plss,tpi aga kecewa soalnya serum nya penutup nya ga kencang deh jdi meleber kmna mna, tpi gapapa tetepp sukaa sama skincare inii🤍",1738754128,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658255,2,Serum nyaa keluar keluarrr,1738749586,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,True,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658449,5,Baru pemula semoga cocok,1738686971,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658481,5,"3 × beli tapi serum nya beda beda terus dari bentuk botol dan bau nya huhu, dan bocor juga,,yang 2 × sebelum masih oke, tapi yang sekarang jadi takut pake serum nya... tolong konsisten ya sama barang nya🙏🙏aku udh cocok tapi kalo beda beda terus dari botol+ bau nya kan jadi takut..",1738676908,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658475,5,Belum dicoba semoga cocok,1738670233,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658487,3,Serumnya tertumpah krna kemasan TDK rapat ..🥹🥹🥹,1738668624,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658440,5,Paket yang ke dua . Blm ada perubahan sih tapi suka aja sama day krim nya makan nya co lagi 😁 semoga aja paket ke 2 nya ini ada perubahan biar beli lagi 🫰,1738617584,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658425,5,"Alhamdulillah,udah sampai barang nya,bagus",1738610446,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658418,5,Semoga cocok ya,1738608648,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658446,5,Pokokx barangx super memuaskan semoga cocok di muka q capek Gonta ganti skincare,1738601239,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,True,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658463,4,Bintang 4 dulu🙂 Baru mau coba nantik kalau cocok di muka pesen lagi deh,1738596780,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658473,5,Paket sudah sy terima semoga cocok di wajah ku,1738590893,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658433,2,"Barang sdh dtang,,tpi sayang kdd jely nya tidak sesuai dengan foto",1738585333,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658421,5,"Semoga cocok nyobak untuk pertama kalinya,,",1738585264,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658482,4,"Pket yg ke2 , mudah&#34;n jerawat cpet ilang",1738584596,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658438,5,Pemakaian 3 minggu udah ada Hasill nih 🤪💗💗💗🗣️,1738578705,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658466,5,Bagus smoga cocok,1738577054,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658485,4,Produknya bagus tapi gak lengkap yg sy pesan,1738576187,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658472,5,Jenis kulit: Kusm beuntusan sm jerawat Baru nyoba mudah&#34;an cocok,1738511682,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658468,5,bismillah semoga ccok di aku,1738510122,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658412,5,Cocok dan ada perubahan kulit jadi cerah,1738509038,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658470,4,Paket pertama semoga cocok,1738505849,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658426,5,Baru di pake 2x belum keliatan perubahannya,1738503359,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658423,3,"Kemasannya bagus cuman pengrimanya lama sih ,semoga cocok",1738495514,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658448,5,Sangat bagus,1738494637,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658476,2,"baru mau cobaaa,serum nya bocorr padahal masi segelan",1738490261,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,True,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658575,5,"Belum di coba.. Mudah&#34;n cocok.. Biar gak gonta-ganti lagi skincare. Pengiriman cept , packing rapi,, barang sesuai pesenan🙏",1738430328,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658657,5,Pertama mencoba produk ini muka ku tu timbul jerawat apo mungkin epek nyo biar kotoran nyo keluar Tapi setelah seminggu pakai an Aku cobo pakai terus lamo&#34; muka jerawat mulai menghilang Skrng muka mulai bersih dan putih Ini aku pesen untuk yg ke2x Mala pesan 2 paket untuk stok,1738425174,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658582,3,Kak ini kok baunya sama tekstur nya beda dari yg kemaren y kak. a. Emang gini tt,1738409932,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658593,1,Order yang ke dua ngecewain di kasih crem yah buat mlm semuah buat siang nyah gak ada,1738408588,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658568,5,Mantappp paket udh kesekian kalinyaaa.. makin bersih wajah ku😇😇😇🌷🌷,1738405782,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658571,5,bagus banget skincarenya aku aja udah pake 4 paket muka aku jadi glowing lembap🥰🥰🫶✨️,1738398294,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658594,5,Paketan. Nya sampai dgn keadaan utuh Baru prtma co &amp; baru mw Coba. Smoga cocok,1738358317,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658605,5,Semoga cocok baru pertama kali Kalo cocok lanjut lagiii... Krimnya lembuttt baunya wangii,1738354733,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658580,4,Udh sampai.... semoga cocok trima kasih..,1738345492,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,True,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658597,5,𝑆𝑒𝑚𝑜𝑔𝑎 𝑐𝑜𝑐𝑜𝑘 𝑏𝑖𝑎𝑟 𝑏𝑖𝑠𝑎 𝑜𝑟𝑑𝑒𝑟 𝑙𝑔𝑖 .,1738344605,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658581,5,Paket nya udah sampe. Makasih neks kalo cocok sama kulit aku order lagi 🥰🥰,1738327931,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658598,4,Semoga kali ini cocok Baru pertama kali cobain x beauty,1738323108,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658570,5,paket lengkap baru mau coba kalo ada hasil aku balik lagi ngasi before / afternya,1738284836,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658610,4,Kok GK ada prubahan ya udh mau habis 1 paket?,1738280910,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658596,5,"Semoga cocok di kulit aku,udh capek ganti&#34; skincare gk ad hasil😭😭🤲",1738166010,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658576,5,Barang baru nyampe semoga cocok diaku masih baru pertama kali pengemasan rapi pengiriman cepat,1738148968,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658577,5,Hanya bintang xg menentukan,1738145740,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658658,5,Terimakasih,1738090814,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658663,5,Barangnya sudah sampe semoga cocok 🥰,1738076804,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658672,5,Baru pertama x pesen semoga cocok ya biar jadi langganan..,1738069944,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658659,5,"Paket udah saya terima Abang kurir nya baik semoga cocok biar bisa langganan terimakasih ka,",1738066177,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658662,5,Bahan: Sangat aman Manfaat produk: Mencerahkan dan membuat kulit lebih sehat Sangat bagus dalm waktu seminggu udah nampak banget perubahannya Jenis kulit: Semua jenis kulit ❤️❤️,1738051576,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658660,5,Next order klo cocok,1738048921,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658696,5,"Sudah pesanan ke dua.. Dulu awal nya pemakaian pertama muka Ku agak hitam😭😭...agak takut untuk melanjutkan,tapi berani kan diri pakai terus sampe sekarang muka ku sekarang makin glowing 😍😍😍😘😘😘😘 Makin cinta sama produk ini😍😍😍",1738022545,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658695,5,"Bagus banget skincare nya cocok di muka akuu sukakk,tpi ko mau co lg hrganya mlh naek ya hhu",1738021676,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658699,5,"Cream MLM nya agak nyengat,beda dari sebelumnya,kalau bisa dipertahan kn kualitas cream nya,jgn ber ubah ubah.",1738010424,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658709,5,Semoga cocok sma produk ini,1738004125,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658677,4,"Alhamdulillah barangnya udh sampe,, packingnya juga rapi,, semoga aja cocok",1738003747,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658675,5,"Pesanan udah sampai di 5 hari yang lalu saya baru kasi ulusan Krn saya mau lihat apa kah saya cocok atau tdk tapi Alhamdulillah saya cocok tdk ada berubtsan,tdk ada merasakan perih atau kemerahan,kemesanx juga rapi tdk ada lecet sedikit pun ,tdk nyesel pesan di sini",1737997854,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658688,5,Pembelian pertama semoga wajahku cocok,1737993703,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658666,5,"Paketnya sudah sampai, blm di coba. Smga cocok di kuliat aku. Dan saya sdh cek BPOM nya ternyata benar. Terimakasih semoga amanah.",1737979077,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658711,5,Bagus.cocok di aku ga sampe seminggu udah kelihatan hasil ya 🥰🥰🥰,1737962643,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658694,5,"Pesanan yang kedua, muda mudahan cocok..",1737907478,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658705,5,udah murah bagus bangett lagii 😻😻,1737899530,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658698,5,"Paket yg ke 2x nya, sngat mantul cocok di aku gkan perpaling ke yg lain😘😘",1737841228,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658671,5,Baru pertama kali nyoba semoga cocok🤲🤲🤲,1737840085,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658680,5,"Paketnya sudah redy, teksturnya lmbut tpi syng bgt cream mlm nya baunya gk enak bgt, bkin mual",1737831807,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658773,5,"Pertama kali order, semoga cocok🥰",1737821246,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658816,5,Semoga cocok,1737807181,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658783,5,"Mantul pokoknya wes gk usah di ragukan lagi, selebihnya biar bintang yg menjelaskan 🥰",1737756591,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658767,5,Belum coba semoga cocok. Kalau cocok Nex beli lagi♥️,1737750850,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658801,5,ini sangat cocok banget,1737733590,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658812,3,Good❤,1737726360,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658811,5,Suka bgt,1737722979,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658764,4,Texturnya bgus Wangi Lembut semoga cocok di kulit mukaku Nex order lagi Makasih buat kurir nya baik ramah,1737720792,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658776,5,Semoga cocok,1737658669,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658819,5,"Packing nya bagus tidak ada yang rusak, semoga cocok ke wajah saya Jenis kulit: Kusam dan jerawat",1737651703,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658814,3,"Serumnya sudah banyak yang keluar ka, sudah seperdua lagi yang habis",1737626756,Lebih dari 1 tahun lalu,-,True,Anonymous,0,True,False,
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1287658909,5,Bagus muka udh mulai glowing Smga aman jangka panjang soalx aku busui,1737565419,Lebih dari 1 tahun lalu,-,True,Anonymous,0,False,False,
